id,amount,paymentMode,transactionId,paymentDate,createdAt,updatedAt,invoiceId,collectedById,paymentReference,retailerName,paymentDetails
5917,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:59:21.009Z,278,,1310,MS STORE CN VILLAGE(SRI RAJAGOPAL TEMPLE OPP),
5918,630.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:49:42.197Z,801,,1312,AAVIN MILK JUNCTION,
5919,666.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:49:42.336Z,801,,1312,AAVIN MILK JUNCTION,
5920,704.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:49:42.532Z,801,,1313,AAVIN MILK JUNCTION,
5921,180.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:53:06.907Z,175,,1314,CHANDRA BAKERY(JUNCTION BUS STAND),
5922,120.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:53:07.057Z,175,,1315,CHANDRA BAKERY(JUNCTION BUS STAND),
5923,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:57:34.286Z,798,,1316,KUSBHU TEA STALL JUNCTION,
5924,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:57:09.823Z,315,,1317,KAMALA STORE(JUNCTION),
5925,426.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:55:59.884Z,808,,1318,JAI SRI SNACKS JUNCTION,
5926,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:11:23.567Z,636,,1319,WELCOME SNACKS JUNCTION,
5927,396.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:10:44.511Z,979,,1320,VALLI MURUGAN STORE JUNCTION,
5928,260.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:56:35.106Z,13,,1321,JOTHI COOL BAR (PVT),
5929,2000.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:59:58.339Z,321,,1322,NANDHINI MALLIGAI STORE(V.M CHATRAM),
5930,500.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:11:40.679Z,325,,1323,ZION BAKERS KRISHNAPURAM,
5931,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:49:12.412Z,205,,1324,"A-ONE tea shop(STC college road, perumalpuram)",
5932,219.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:57:07.299Z,822,,1325,KAMALA STORE PERUMALPURAM,
5933,500.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:02:46.266Z,32,,1326,"R.S SNACKS(OPPOSITE TO PETROL BULK, DUCCAMALPURAM)",
5934,130.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:58:48.459Z,833,,1327,MARIS TEA STALL,
5935,230.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:58:48.608Z,833,,1327,MARIS TEA STALL,
5936,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:09:41.841Z,372,,1328,"SURESH PALAMUTHIRSOLAI, STC COLLEGE ROAD, NEW BUS STAND",
5937,400.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:07:52.594Z,384,,1329,"SRI KRISHNA COFFEE BAR(TIRUCHENDHUR ROAD, PALAY)",
5938,300.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:58:38.160Z,263,,1330,"MANI COOLBAR, MAHARAJANAGAR(WINESHOP OPP)",
5939,470.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:55:32.665Z,354,,1331,"IMRAN SWEETS AND TEA COFFEE, MELAPALAYAM",
5940,30.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:55:32.806Z,354,,1331,"IMRAN SWEETS AND TEA COFFEE, MELAPALAYAM",
5941,100.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:00:25.263Z,171,,1332,"NELLAI GREEN KAAIKANI VIYABVARAM(UAMIPURAM,V 7THV STREET)",
5942,1210.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:02:20.888Z,426,,1333,PM TEA,
5943,1800.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:50:08.678Z,269,,1334,AJ COOL BAR MELAPALAYAM,
5944,100.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:05:47.373Z,623,,1335,SELVAM STORE THACHAI,
5945,320.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:59:35.268Z,1180,,1336,MUTHARAMMAN TIFFIN CENTRE,
5946,300.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:08:47.707Z,582,,1337,SRI SHANMUGA MESS NYNAKULAM MARKET ARUGIL,
5947,236.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T17:56:12.170Z,143,,1338,"JAYA COOL BAR(MADURAI ROAD, SANKARNAGAR)",
5948,210.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:03:16.153Z,1011,,1339,RAJENDRAN STORE THARAPURAM NEAR BETHEL SNACKS,
5949,130.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.028Z,2026-03-12T18:03:23.466Z,757,,1340,"RAMA TEA STALL(MADURAI ROAD, CHECK POST NEAR)",
5950,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:50:51.543Z,495,,1341,ANAND BAKERY RAJAVALLIPURAM ROAD,
5951,487.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:59:00.553Z,1006,,1342,MAYURAH BAKERY,
5952,790.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:05:09.170Z,630,,1343,SARAVANA SWEETS SANKAR NAGAR,
5953,210.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:58:01.408Z,1003,,1344,MADURAH STORE JAYENDRA SCHOOL STREET,
5954,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:55:45.408Z,44,,1345,J. JAISHA INJI TEA KADAI(MELAPALAYAM),
5955,100.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:51:29.831Z,141,,1346,"ARASAN SNACKS(SANKAR NAGAR, RAJAVALIPURAM)",
5956,500.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:51:23.029Z,746,,1347,APPA TEA STALL HIGHGROUND,
5957,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:02:48.628Z,605,,1348,R.S.S MANIAN ANGADI HIGHGROUND BACKSIDE,
5958,615.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:11:18.148Z,830,,1349,VT MALLIGAI,
5959,1680.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:08:02.033Z,210,,1350,"SRI LAKSHMI PALPORUM(ANGADI RAYAL COLONY, THIYAGARAJA NAGAR)",
5960,579.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:53:55.600Z,829,,1351,EJ STORE,
5961,500.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:54:04.222Z,609,,1352,FLORA STORE THIYAGARAJA NAGAR,
5962,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:56:46.646Z,248,,1353,K.RAJ BAKERY SWEETS AND KAARAM(NGO-A COLONY MAIN ROAD),
5963,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:49:12.574Z,205,,1354,"A-ONE tea shop(STC college road, perumalpuram)",
5964,210.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:01:49.303Z,71,,1355,OSCAR STORE PERUMALPURAM,
5965,496.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:58:31.809Z,826,,1356,MALLIGA STORE T-NAGAR,
5966,500.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:55:07.359Z,386,,1357,HARI RAM ESWARI STORE(KOKKIRAKULAM),
5967,270.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:52:53.843Z,147,,1358,BYPASS PALAMUTHIRSOLAI( VANNARPETTAI) AFNA PARK OPP,
5968,800.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:05:31.105Z,253,,1359,SCIENCE CENTRE,
5969,490.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:53:48.193Z,56,,1360,DHASH TEA STALL,
5970,880.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:02:59.171Z,670,,1361,RAJ STORE BYPASS,
5971,210.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:54:09.013Z,191,,1362,FRIENDS TEA SHOP,
5972,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:02:07.731Z,38,,1363,PARAMBARIYA KARUPATTI COFFEE(MELAPALAYAM,
5973,100.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:50:27.498Z,1061,,1364,AL RAHMATH PALAMUTHIRSOLAI,
5974,300.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:52:07.995Z,696,,1365,BAASS MART SOUTH BAJAR,
5975,500.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:09:02.983Z,700,,1366,SRI VENKATESHWARA STORE KRISHNAN KOVIL STREET,
5976,140.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:58:23.240Z,812,,1367,MAHESH TEA STALL CN VILLAGE,
5977,108.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:58:23.400Z,812,,1367,MAHESH TEA STALL CN VILLAGE,
5978,52.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:58:23.539Z,812,,1367,MAHESH TEA STALL CN VILLAGE,
5979,500.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:59:21.152Z,278,,1368,MS STORE CN VILLAGE(SRI RAJAGOPAL TEMPLE OPP),
5980,400.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:00:09.991Z,813,,1369,NAVINA TEA STALL (TOWN BRIDGE),
5981,300.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:53:07.219Z,175,,1370,CHANDRA BAKERY(JUNCTION BUS STAND),
5982,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:03:01.279Z,959,,1371,RAJA FRUIT KODISWARNAGAR,
5983,198.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:01:03.159Z,223,,1372,"NEW RAJA PALAMUTHIRSOLAI, PETTAI ROAD(SANTHIGANESH BAKERY NEAR)",
5984,70.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:56:05.474Z,230,,1373,JAM JAM TEA COFFEE(PETTAI PALLIVASAL OPP),
5985,240.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:02:13.559Z,776,,1374,PASEERA STORE,
5986,100.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:06:41.042Z,1043,,1375,SHIVAN PANDIAN STORE VAYAL STREET,
5987,1000.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:01:12.218Z,17,,1376,NEW RUCHI NEW BUSSTAND,
5988,100.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:55:29.912Z,965,,1377,ILAHI TEA STALL VANNARPETTAI,
5989,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:10:30.232Z,337,,1378,TOP STORE (NEAR KAJA PEEDI TOWN),
5990,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:00:20.446Z,750,,1379,NAWAB THAMBI TEA STALL,
5991,100.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:04:58.099Z,575,,1380,SANTHI VINAYAGA SHOPPING VASANTH CELL OPP TOWN,
5992,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:03:55.174Z,195,,1381,S.ASIR KARUPATTI COFFEE(PSS THEATRE OPP),
5993,100.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:09:16.433Z,493,,1382,SSR STORE TOWN MARKET (HANIFA OPP),
5994,200.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:04:40.149Z,23,,1383,SANJAY IYENGAR BAKERY(NEAR SARAVANAS KULAVANIKAPURAM OPPOSITE),
5995,400.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:07:50.007Z,277,,1384,"SRI JAI KRITHICK STORE(NEAR ARUN HOSPITAL(OPP, TOWN)",
5996,2041.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:55:15.104Z,5,,1385,HOTEL LAURA,
5997,500.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:01:12.379Z,17,,1386,NEW RUCHI NEW BUSSTAND,
5998,100.00,Cash,,2026-02-22T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:59:56.192Z,57,,1387,NAMMA HOTEL,
5999,500.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:05:09.320Z,630,,1388,SARAVANA SWEETS SANKAR NAGAR,
6000,630.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:05:19.708Z,220,,1389,SCHAFTER SCHOOL(TOWN),
6001,630.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:05:19.851Z,220,,1389,SCHAFTER SCHOOL(TOWN),
6002,210.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:08:31.678Z,1012,,1390,SRI MURUGAN STORE NEAR J.J FAMILY RESTAURANT,
6003,210.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:08:44.619Z,860,,1391,SRI SENTHOOR BAKES AND SWEETS (NEAR SENTIL STORE),
6004,210.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:59:45.918Z,560,,1392,MYDEEN STORE SANKAR NAGAR PALLIVASAL ROAD,
6005,180.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:53:15.503Z,946,,1393,CHOLA STORE BALABAGYA NAGAR,
6006,315.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:04:27.198Z,1121,,1394,SAI STORE THACHAI,
6007,90.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:04:23.650Z,1304,,1395,SAI CANTEEN,
6008,180.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:01:57.905Z,505,,1396,P.S STORE THACHAI,
6009,180.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:02:58.163Z,69,,1397,RAJ STORE,
6010,500.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:07:54.995Z,431,,1398,SRI KRISHNA STORE(THACHAI),
6011,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:01:42.036Z,947,,1399,OM MURUGA STORE BALABAGYA NAGAR,
6012,1000.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:01:44.324Z,583,,1400,OM SAI TEA STALL TOWN THACHAI,
6013,198.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:11:05.481Z,1028,,1401,VENKATESWARA BALABAGYA NAGAR,
6014,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:49:16.732Z,511,,1402,A.R.RAHMAN STORE NORTH BALA BHAKYA NAGAR,
6015,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:52:58.730Z,506,,1403,C.R STORE THACHAI GOKUL NAGAR,
6016,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:10:24.360Z,569,,1404,THIRUMANI STORE(GOODOWN OPP),
6017,150.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:49:08.247Z,1066,,1405,A CLASS TEA STALL PALAY,
6018,500.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:53:02.318Z,448,,1406,CHAI AND CHILL MURUGANKURICHI,
6019,600.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:02:18.042Z,216,,1407,"PINKY COOL DRINKS(MURUGANKURICHI, HOTEL RUCHI NEAR)",
6020,160.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:11:12.655Z,449,,1408,VINAYAGA STORE PALAY,
6021,100.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:07:20.501Z,452,,1409,SOLAI STORE SOUTH BAZZAR,
6022,264.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:09:36.401Z,736,,1410,SUNDAR SHOPPING PALAY MARKET TIRUNCHENDUR ROAD INPAM TEA STALL OPP,
6023,500.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:59:43.288Z,632,,1411,MUTHU STORE SOUTH BAJAR,
6024,6855.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:06:48.972Z,1178,,1412,SIVA STORE PALAY MARKET,
6025,300.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:55:38.400Z,743,,1413,"ISAI THENIR VIRUNTHU TEA STALL SEVALAPERI RD, BARATH PETROL BULK OPP",
6026,500.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:59:28.099Z,911,,1414,MS STORE SANTHI NAGAR SEVALAPERI ROAD,
6027,657.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:53:52.878Z,548,,1415,EDAN FRUITS SANTHI NAGAR FATHIMA RESTAURANT NEAR,
6028,366.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:53:53.020Z,548,,1415,EDAN FRUITS SANTHI NAGAR FATHIMA RESTAURANT NEAR,
6029,420.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:09:44.332Z,601,,1416,SUSAI STORE PALASARUKU SAINT ROADE,
6030,634.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:06:03.811Z,1220,,1417,SELVI SNACKS,
6031,2241.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:05:14.470Z,30,,1418,SATHYAS CAFE REDDIARPATTI,
6032,2040.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:10:56.740Z,31,,1419,VELAVA COFFEE CORNER(REDDIYARPATTI),
6033,870.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:52:27.236Z,747,,1420,BETHEL SUPER NGL ROAD,
6034,500.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:56:46.795Z,248,,1421,K.RAJ BAKERY SWEETS AND KAARAM(NGO-A COLONY MAIN ROAD),
6035,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:58:48.847Z,833,,1422,MARIS TEA STALL,
6036,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:09:41.983Z,372,,1423,"SURESH PALAMUTHIRSOLAI, STC COLLEGE ROAD, NEW BUS STAND",
6037,450.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:06:11.330Z,824,,1424,SENTHIL KUMARAN BEFORE VEDHA MILK,
6038,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:10:52.975Z,118,,1425,VEDHA PAAL,
6039,300.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:54:57.630Z,827,,1426,GURU VIGNESH STORE T-NAGAR,
6040,500.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:07:37.121Z,664,,1427,"SRI BALAJI TEA COFFEE CORNER, POTHIGAI NAGAR",
6041,440.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:53:39.278Z,149,,1428,"DEVI SNACKS AND SHOPPING(NGO-A COLONY, KARPAGAVINAYAGAR NAGAR)",
6042,300.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:55:53.656Z,81,,1429,"J.K DIVINE MERCY(OPP STC COLLEGE ROAD, PERUMALBURAM)",
6043,960.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:57:18.995Z,209,,1430,KASITHANGAM STORE PERUMALPURAM,
6044,300.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:53:07.375Z,175,,1431,CHANDRA BAKERY(JUNCTION BUS STAND),
6045,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:10:13.990Z,332,,1432,THARANI STORE JUNCTION (KIDNEY HOSPITAL OPP),
6046,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:56:00.052Z,808,,1433,JAI SRI SNACKS JUNCTION,
6047,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T18:11:23.742Z,636,,1434,WELCOME SNACKS JUNCTION,
6048,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:57:30.211Z,800,,1435,KUMBAKONAM DEGREE COFFEE,
6049,290.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.283Z,2026-03-12T17:59:21.415Z,278,,1436,MS STORE CN VILLAGE(SRI RAJAGOPAL TEMPLE OPP),
6050,429.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T18:04:09.852Z,274,,1437,SABARI STORE CN VILLAGE,
6051,1680.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T17:49:42.675Z,801,,1438,AAVIN MILK JUNCTION,
6052,198.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T18:09:28.228Z,918,,1439,SUMATHI HOTEL SEND CN VILLAGE,
6053,1000.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T18:04:19.636Z,317,,1440,SABARI TEA STALL(JUNCTION),
6054,340.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T18:00:36.243Z,429,,1441,NELLAI MAPLA MESS,
6055,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T17:59:52.399Z,14,,1442,NALLAIYA STORES,
6056,1000.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T18:05:31.260Z,253,,1443,SCIENCE CENTRE,
6057,1000.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T17:50:29.832Z,125,,1444,AL- SAUDIA COOL BAR(MELAPALAYAM) NEAR FIRSH MARKET,
6058,100.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T18:00:25.427Z,171,,1445,"NELLAI GREEN KAAIKANI VIYABVARAM(UAMIPURAM,V 7THV STREET)",
6059,150.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T17:51:58.837Z,48,,1446,AYSHA STORE PALASARUKU STORES(MELAPALAYAM),
6060,200.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T17:55:27.620Z,49,,1447,"IBRAHIM STORE(URAMIM, 3RD STREET, MELAPALAYAM)",
6061,439.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T18:05:05.933Z,184,,1448,"SARAVANA SHOPPING(MUNNERPALLAM, THARUVAI)",
6062,514.00,Cash,,2026-02-23T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T18:04:36.259Z,1022,,1449,SAMUVEL STORE,
6063,2000.00,Cash,,2026-02-24T00:00:00.000Z,2026-03-12T17:01:42.643Z,2026-03-12T17:55:15.244Z,5,,1450,HOTEL LAURA,
